model,qa_id,category,difficulty,answer_type,base_context_recall,cot_context_recall,base_exact_match,cot_exact_match,delta_exact_match,base_token_f1,cot_token_f1,delta_token_f1,base_rouge_l,cot_rouge_l,delta_rouge_l
qwen3-8b,vlrag-879cc8abaa,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.3013698630136986,0.3013698630136986,0.0,0.2054794520547945,0.2054794520547945,0.0
qwen3-8b,vlrag-87d0288954,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.07106598984771574,0.07035175879396983,-0.0007142310537459062,0.050761421319796954,0.05025125628140703,-0.0005101650383899231
qwen3-8b,vlrag-87e25267d5,legal_validity,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.024390243902439022,0.022727272727272724,-0.0016629711751662973,0.024390243902439022,0.022727272727272724,-0.0016629711751662973
qwen3-8b,vlrag-87fb142b48,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.2153846153846154,0.2153846153846154,0.0,0.15384615384615385,0.15384615384615385,0.0
qwen3-8b,vlrag-8933f9ddfe,single_hop,medium,boolean,0.0,0.0,1.0,1.0,0.0,0.0273972602739726,0.02857142857142857,0.0011741682974559693,0.0273972602739726,0.02857142857142857,0.0011741682974559693
qwen3-8b,vlrag-8a32e0a2a3,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.5,0.4067796610169492,-0.09322033898305082,0.34285714285714286,0.2824858757062147,-0.060371267150928165
qwen3-8b,vlrag-8ad537015f,citation,easy,boolean,0.0,0.0,0.0,1.0,1.0,0.020618556701030924,0.03125,0.010631443298969076,0.020618556701030924,0.03125,0.010631443298969076
qwen3-8b,vlrag-8b0b97465f,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.3,0.3,0.0,0.23750000000000002,0.23750000000000002,0.0
qwen3-8b,vlrag-8b9c2acd97,cross_document,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.24516129032258063,-0.07062818336162988,0.19548872180451132,0.14193548387096777,-0.05355323793354355
qwen3-8b,vlrag-8c3b4b3876,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.01680672268907563,0.04411764705882353,0.027310924369747903,0.01680672268907563,0.04411764705882353,0.027310924369747903
qwen3-8b,vlrag-8c4ce236d3,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.28301886792452835,0.18292682926829268,-0.10009203865623567,0.16981132075471697,0.13414634146341461,-0.03566497929130236
qwen3-8b,vlrag-8d07b2c897,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.33333333333333337,0.3055555555555555,-0.027777777777777846,0.25925925925925924,0.2222222222222222,-0.037037037037037035
qwen3-8b,vlrag-8e069b09b4,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.25609756097560976,0.3238095238095238,0.06771196283391406,0.18292682926829265,0.22857142857142856,0.04564459930313591
qwen3-8b,vlrag-8eebc48287,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.5714285714285715,0.5714285714285715,0.0,0.5714285714285715,0.5714285714285715,0.0
qwen3-8b,vlrag-91017aea55,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.034482758620689655,0.015748031496062992,-0.018734727124626663,0.034482758620689655,0.015748031496062992,-0.018734727124626663
qwen3-8b,vlrag-910ae681fd,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.2625,0.15635179153094464,-0.10614820846905537,0.175,0.11074918566775244,-0.06425081433224755
qwen3-8b,vlrag-93bc7d3971,legal_validity,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.35658914728682173,-0.035567715458276306,0.35294117647058826,0.3255813953488372,-0.02735978112175108
qwen3-8b,vlrag-968f09d93b,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.6470588235294118,0.35443037974683544,-0.29262844378257635,0.6470588235294118,0.35443037974683544,-0.29262844378257635
qwen3-8b,vlrag-9693796744,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.32748538011695905,0.356687898089172,0.02920251797221296,0.2456140350877193,0.24203821656050956,-0.0035758185272097565
qwen3-8b,vlrag-96c5612f35,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.28235294117647064,0.3947368421052632,0.11238390092879258,0.1803921568627451,0.2631578947368421,0.082765737874097
qwen3-8b,vlrag-976d13b280,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.1923076923076923,0.1923076923076923,0.0,0.1923076923076923,0.1923076923076923,0.0
qwen3-8b,vlrag-98b15859c2,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.13392857142857145,0.09900990099009901,-0.03491867043847244,0.09821428571428573,0.066006600660066,-0.032207685054219726
qwen3-8b,vlrag-9a82819e6f,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.015748031496062992,0.010362694300518135,-0.005385337195544857,0.015748031496062992,0.010362694300518135,-0.005385337195544857
qwen3-8b,vlrag-9a91265119,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.01941747572815534,0.01904761904761905,-0.00036985668053629225,0.01941747572815534,0.01904761904761905,-0.00036985668053629225
qwen3-8b,vlrag-9aed41736c,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.0
qwen3-8b,vlrag-9c8106f75c,citation,medium,boolean,0.0,0.0,0.0,1.0,1.0,0.0,0.04081632653061225,0.04081632653061225,0.0,0.04081632653061225,0.04081632653061225
qwen3-8b,vlrag-9c83a05cb8,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.2978723404255319,0.2978723404255319,0.0,0.2978723404255319,0.2978723404255319,0.0
qwen3-8b,vlrag-9cb8b6fa40,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.2456140350877193,0.18918918918918917,-0.05642484589853014,0.1754385964912281,0.13513513513513511,-0.04030346135609297
qwen3-8b,vlrag-9d7ec8fe18,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.12403100775193798,0.10389610389610389,-0.020134903855834094,0.12403100775193798,0.10389610389610389,-0.020134903855834094
qwen3-8b,vlrag-9db5bcde97,citation,easy,extractive,0.5,0.5,0.0,0.0,0.0,0.5084745762711865,0.5084745762711865,0.0,0.5084745762711865,0.5084745762711865,0.0
qwen3-8b,vlrag-9ddfdd4664,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.21100917431192662,0.27218934911242604,0.06118017480049942,0.12844036697247707,0.15384615384615385,0.025405786873676783
qwen3-8b,vlrag-9e48da43d5,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.37681159420289856,0.11504424778761063,-0.2617673464152879,0.34782608695652173,0.10619469026548672,-0.241631396691035
qwen3-8b,vlrag-9e9dd0d8ce,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.345679012345679,0.13888888888888887,-0.20679012345679013,0.32098765432098764,0.12962962962962962,-0.19135802469135801
qwen3-8b,vlrag-9ecdad0f29,cross_document,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.2836879432624113,0.3789473684210526,0.09525942515864128,0.19858156028368795,0.2736842105263158,0.07510265024262786
qwen3-8b,vlrag-9edb8d77b3,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.10294117647058823,-0.07097186700767263,0.11594202898550725,0.08823529411764706,-0.027706734867860183
qwen3-8b,vlrag-9f54282c9f,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.2719298245614035,0.2880658436213992,0.016136019059995677,0.18421052631578946,0.19753086419753085,0.01332033788174139
qwen3-8b,vlrag-9f97bc1ac0,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.13605442176870747,-0.12710347296813462,0.18421052631578946,0.10884353741496598,-0.07536698890082348
qwen3-8b,vlrag-a0b3fa8faf,cross_document,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.26046511627906976,0.24347826086956517,-0.016986855409504592,0.16744186046511628,0.16521739130434784,-0.002224469160768433
qwen3-8b,vlrag-a1a57bb660,citation,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.017241379310344827,0.02,0.002758620689655173,0.017241379310344827,0.02,0.002758620689655173
qwen3-8b,vlrag-a1c09b6db5,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.631578947368421,0.0,0.631578947368421,0.631578947368421,0.0
qwen3-8b,vlrag-a204363579,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.588957055214724,0.6176470588235294,0.02869000360880547,0.45398773006134974,0.4852941176470588,0.03130638758570908
qwen3-8b,vlrag-a20a637afe,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.1945945945945946,0.17991631799163177,-0.014678276602962836,0.11351351351351352,0.10460251046025104,-0.008911003053262478
qwen3-8b,vlrag-a245a16cc3,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.25555555555555554,0.22564102564102567,-0.029914529914529864,0.24444444444444446,0.22564102564102567,-0.018803418803418792
qwen3-8b,vlrag-a2a7dc82a3,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.22916666666666663,0.27397260273972607,0.04480593607305944,0.20833333333333334,0.17808219178082194,-0.030251141552511407
qwen3-8b,vlrag-a2d11e3a51,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9090909090909091,0.9090909090909091,0.0
qwen3-8b,vlrag-a33421666e,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.052631578947368425,0.052631578947368425,0.0,0.052631578947368425,0.052631578947368425,0.0
qwen3-8b,vlrag-a3665c8141,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.5255474452554745,0.5255474452554745,0.0,0.45255474452554745,0.45255474452554745,0.0
qwen3-8b,vlrag-a37cfa018c,single_hop,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519085,0.015267175572519085,0.0,0.015267175572519085,0.015267175572519085
qwen3-8b,vlrag-a3878e2b57,single_hop,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.020408163265306124,0.015151515151515152,-0.005256648113790972,0.020408163265306124,0.015151515151515152,-0.005256648113790972
qwen3-8b,vlrag-a599f110b5,citation,easy,boolean,1.0,1.0,1.0,0.0,-1.0,0.04166666666666667,0.05128205128205127,0.009615384615384602,0.04166666666666667,0.05128205128205127,0.009615384615384602
qwen3-8b,vlrag-a5b53e51b8,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.05,0.05,0.0,0.05,0.05,0.0
qwen3-8b,vlrag-a67169edb2,citation,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.015151515151515152,0.01941747572815534,0.00426596057664019,0.015151515151515152,0.01941747572815534,0.00426596057664019
qwen3-8b,vlrag-a7c90c129e,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.14457831325301207,0.16666666666666666,0.022088353413654588,0.09638554216867469,0.10714285714285714,0.010757314974182447
qwen3-8b,vlrag-a82380cd4f,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.042553191489361694,0.042553191489361694,0.0,0.042553191489361694,0.042553191489361694,0.0
qwen3-8b,vlrag-a9c112f546,legal_validity,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.04347826086956522,0.029411764705882353,-0.01406649616368287,0.04347826086956522,0.029411764705882353,-0.01406649616368287
qwen3-8b,vlrag-ab792b4998,single_hop,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.012903225806451613,0.0,-0.012903225806451613,0.012903225806451613,0.0,-0.012903225806451613
qwen3-8b,vlrag-abad5bd96f,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.42696629213483145,0.2992125984251968,-0.12775369370963463,0.42696629213483145,0.25196850393700787,-0.17499778819782358
qwen3-8b,vlrag-aca263dbc2,single_hop,medium,extractive,1.0,1.0,0.0,0.0,0.0,0.30303030303030304,0.27777777777777773,-0.025252525252525304,0.30303030303030304,0.27777777777777773,-0.025252525252525304
qwen3-8b,vlrag-acb1392ce2,legal_validity,easy,boolean,0.0,0.0,1.0,0.0,-1.0,0.03278688524590164,0.02631578947368421,-0.006471095772217432,0.03278688524590164,0.02631578947368421,-0.006471095772217432
qwen3-8b,vlrag-ad31dee7a5,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.22222222222222224,0.22222222222222224,0.0,0.13888888888888892,0.13888888888888892,0.0
qwen3-8b,vlrag-af1bf2b13e,cross_document,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,0.22018348623853212,-0.008983180428134535,0.1875,0.14678899082568808,-0.04071100917431192
qwen3-8b,vlrag-afa88b0599,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.4528301886792453,0.453125,0.0002948113207547065,0.4150943396226416,0.421875,0.006780660377358416
qwen3-8b,vlrag-b13d89aa71,single_hop,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.02469135802469136,0.015873015873015872,-0.008818342151675488,0.02469135802469136,0.015873015873015872,-0.008818342151675488
qwen3-8b,vlrag-b16c469c37,cross_document,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.4415584415584416,-0.1655844155844155,0.6071428571428571,0.4415584415584416,-0.1655844155844155
qwen3-8b,vlrag-b207dc8534,citation,medium,extractive,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.03669724770642202,-0.0003397893306150146,0.037037037037037035,0.03669724770642202,-0.0003397893306150146
qwen3-8b,vlrag-b275591efc,multi_hop,medium,abstractive,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3225806451612903,0.22624434389140266,-0.09633630126988765,0.3096774193548387,0.2171945701357466,-0.09248284921909211
qwen3-8b,vlrag-b29fe53470,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.39240506329113933,0.3717948717948718,-0.020610191496267527,0.32911392405063294,0.2692307692307692,-0.059883154819863726
qwen3-8b,vlrag-b3d3b6b80c,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.8,0.041237113402061855,-0.7587628865979382,0.8,0.041237113402061855,-0.7587628865979382
qwen3-8b,vlrag-b4562cece7,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.02380952380952381,0.02380952380952381,0.0,0.02380952380952381,0.02380952380952381,0.0
qwen3-8b,vlrag-b50135484e,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.26865671641791045,0.21518987341772153,-0.05346684300018892,0.26865671641791045,0.1518987341772152,-0.11675798224069525
qwen3-8b,vlrag-b666270ba2,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,-0.023809523809523808,0.14705882352941174,0.11904761904761905,-0.028011204481792687
qwen3-8b,vlrag-b69473321f,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.4941176470588236,0.509090909090909,0.014973262032085433,0.4941176470588236,0.38181818181818183,-0.11229946524064177
qwen3-8b,vlrag-b98364d87e,single_hop,easy,boolean,1.0,1.0,1.0,0.0,-1.0,0.04878048780487806,0.017699115044247787,-0.03108137276063027,0.04878048780487806,0.017699115044247787,-0.03108137276063027
qwen3-8b,vlrag-b9a13a419d,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.9142857142857143,0.9142857142857143,0.0,0.9142857142857143,0.9142857142857143,0.0
qwen3-8b,vlrag-bb360b7ff9,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.046511627906976744,0.044444444444444446,-0.0020671834625322974,0.046511627906976744,0.044444444444444446,-0.0020671834625322974
qwen3-8b,vlrag-bbbf3ac164,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.03389830508474576,0.03389830508474576,0.0,0.03389830508474576,0.03389830508474576,0.0
qwen3-8b,vlrag-bbca4159cf,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.9126213592233009,0.7175572519083969,-0.19506410731490398,0.8932038834951456,0.7022900763358778,-0.19091380715926776
qwen3-8b,vlrag-bbe34597f7,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.8750000000000001,0.8750000000000001,0.0,0.8750000000000001,0.8750000000000001,0.0
qwen3-8b,vlrag-bc20c1b5bf,legal_validity,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.05128205128205127,0.0273972602739726,-0.023884791008078672,0.05128205128205127,0.0273972602739726,-0.023884791008078672
qwen3-8b,vlrag-bd79bf4ed8,legal_validity,easy,boolean,0.0,0.0,1.0,0.0,-1.0,0.015748031496062992,0.011904761904761906,-0.003843269591301086,0.015748031496062992,0.011904761904761906,-0.003843269591301086
qwen3-8b,vlrag-bd95334b54,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.4128440366972477,0.5026737967914439,0.08982976009419619,0.3669724770642202,0.4705882352941177,0.10361575822989749
qwen3-8b,vlrag-be3b7b45db,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.15652173913043477,0.15561959654178673,-0.0009021425886480416,0.13333333333333336,0.12103746397694523,-0.012295869356388128
qwen3-8b,vlrag-bf8f920265,multi_hop,medium,extractive,0.0,0.0,0.0,0.0,0.0,0.3513513513513513,0.3513513513513513,0.0,0.3513513513513513,0.3513513513513513,0.0
qwen3-8b,vlrag-c0067f5764,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.6451612903225806,0.6451612903225806,0.0,0.6451612903225806,0.6451612903225806,0.0
qwen3-8b,vlrag-c160bdf1d3,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.2913907284768212,0.28813559322033894,-0.0032551352564822444,0.25165562913907286,0.22033898305084743,-0.03131664608822543
qwen3-8b,vlrag-c2cbc727e3,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.1971830985915493,0.1971830985915493,0.0,0.16901408450704222,0.16901408450704222,0.0
qwen3-8b,vlrag-c3a70148c0,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.06060606060606061,0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061,0.0
qwen3-8b,vlrag-c4aa1b3dae,cross_document,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.37795275590551186,0.5168539325842696,0.13890117667875773,0.28346456692913385,0.49438202247191015,0.2109174555427763
qwen3-8b,vlrag-c5583ec8b0,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.3636363636363636,0.2553191489361702,-0.1083172147001934,0.3636363636363636,0.2553191489361702,-0.1083172147001934
qwen3-8b,vlrag-c583de2cfc,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0
qwen3-8b,vlrag-c882db6ebf,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.2727272727272727,-0.3939393939393939,0.6666666666666666,0.2727272727272727,-0.3939393939393939
qwen3-8b,vlrag-c9289cf0ae,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.21739130434782608,0.17034700315457413,-0.04704430119325195,0.13043478260869565,0.0946372239747634,-0.03579755863393225
qwen3-8b,vlrag-c9cfb14e34,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.1563517915309446,0.13559322033898305,-0.02075857119196156,0.10423452768729642,0.10847457627118644,0.004240048583890016
qwen3-8b,vlrag-cb8cf574a9,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.48447204968944096,0.4077669902912621,-0.07670505939817884,0.3602484472049689,0.3203883495145631,-0.03986009769040583
qwen3-8b,vlrag-cb956c68ed,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.0819672131147541,0.08130081300813008,-0.0006664001066240266,0.049180327868852465,0.048780487804878044,-0.0003998400639744215
qwen3-8b,vlrag-cc0cddc210,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.38016528925619836,0.3194444444444444,-0.06072084481175394,0.2809917355371901,0.22222222222222224,-0.05876951331496785
qwen3-8b,vlrag-ccdfc75b33,legal_validity,medium,abstractive,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.23008849557522124,0.22666666666666666,-0.0034218289085545806,0.15929203539823006,0.21333333333333335,0.05404129793510329
qwen3-8b,vlrag-cda77e5cee,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.02469135802469136,0.018348623853211007,-0.006342734171480353,0.02469135802469136,0.018348623853211007,-0.006342734171480353
qwen3-8b,vlrag-d03db0e0b7,single_hop,medium,boolean,0.0,0.0,1.0,1.0,0.0,0.015037593984962407,0.017094017094017096,0.002056423109054689,0.015037593984962407,0.017094017094017096,0.002056423109054689
qwen3-8b,vlrag-d2c3bb045c,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.1176470588235294,0.0,0.1176470588235294,0.1176470588235294,0.0
qwen3-8b,vlrag-d382e0dede,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.026666666666666665,0.026666666666666665,0.0,0.026666666666666665,0.026666666666666665,0.0
qwen3-8b,vlrag-d44d1a734a,legal_validity,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.49572649572649574,0.519774011299435,0.02404751557293927,0.49572649572649574,0.4293785310734463,-0.06634796465304943
qwen3-8b,vlrag-d4b738f1af,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.23423423423423423,0.1908713692946058,-0.04336286493962843,0.18018018018018017,0.15767634854771787,-0.022503831632462307
qwen3-8b,vlrag-d4c2c44a0b,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.33333333333333337,0.02173913043478261,-0.3115942028985508,0.33333333333333337,0.02173913043478261,-0.3115942028985508
qwen3-8b,vlrag-d6259b812b,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.29545454545454547,0.3779527559055118,0.08249821045096634,0.21590909090909088,0.2362204724409449,0.020311381531854023
qwen3-8b,vlrag-d89bbfd484,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.2644628099173554,0.1236559139784946,-0.14080689593886078,0.1322314049586777,0.08602150537634408,-0.04620989958233361
qwen3-8b,vlrag-d9a8184eb6,legal_validity,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.44999999999999996,0.5103448275862069,0.06034482758620696,0.44999999999999996,0.4827586206896552,0.03275862068965524
qwen3-8b,vlrag-da5376c265,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.2482758620689655,0.21951219512195122,-0.028763666947014294,0.23448275862068968,0.2073170731707317,-0.027165685449957983
qwen3-8b,vlrag-da5b685596,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.44247787610619466,0.19948849104859334,-0.24298938505760131,0.33628318584070793,0.1687979539641944,-0.16748523187651354
qwen3-8b,vlrag-dac96424f0,cross_document,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.11221122112211221,0.15789473684210525,0.045683515719993045,0.11221122112211221,0.14736842105263157,0.035157199930519356
qwen3-8b,vlrag-db68f6b542,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.05714285714285715,0.05714285714285715,0.0,0.05714285714285715,0.05714285714285715,0.0
qwen3-8b,vlrag-dbcc135a11,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.056818181818181816,-0.002005347593582882,0.0588235294117647,0.056818181818181816,-0.002005347593582882
qwen3-8b,vlrag-dd4bea6a14,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.13114754098360656,0.125,-0.006147540983606564,0.11475409836065575,0.109375,-0.005379098360655754
